Ingredients,sample_id,Source,Amounts_kg,FoodEx2,food_group,CO2,Landuse
sweet pepper green,greek salad v,allrecipes,0.067375,A00JA,Vegetables and vegetable products,0.25786939102925,0.012530106723750002
sweet pepper green,hearty sausage soup,allrecipes,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
sweet pepper green,Rice with tofu and sunflower seeds,kochbar,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
parsley fresh herbs,beef goulash,bbc,0.0059970014992503755,A00YE,Vegetables and vegetable products,0.0043751990944527735,2.3882269865067466e-4
parsley fresh herbs,beef stroganoff,bbc,0.01,A00YE,Vegetables and vegetable products,0.007295644489999999,3.9823684999999996e-4
parsley fresh herbs,Calf liver with onion venetian style,kochbar,0.02,A00YE,Vegetables and vegetable products,0.014591288979999999,7.964736999999999e-4
parsley fresh herbs,lentil salad tahini dressing,bbc,0.02,A00YE,Vegetables and vegetable products,0.014591288979999999,7.964736999999999e-4
parsley fresh herbs,mushroom soup,bbc,0.02,A00YE,Vegetables and vegetable products,0.014591288979999999,7.964736999999999e-4
parsley fresh herbs,Nicoise salad,alberheijn,0.015,A00YE,Vegetables and vegetable products,0.010943466734999999,5.973552749999999e-4
parsley fresh herbs,Oxtail soup,alberheijn,0.005,A00YE,Vegetables and vegetable products,0.0036478222449999997,1.9911842499999998e-4
parsley fresh herbs,Roastbeef In Rusks With Herbs,kochbar,0.04,A00YE,Vegetables and vegetable products,0.029182577959999997,0.0015929473999999999
parsley fresh herbs,Salad du pain,kochbar,0.02,A00YE,Vegetables and vegetable products,0.014591288979999999,7.964736999999999e-4
parsley fresh herbs,Sausages with onion gravy,alberheijn,0.02,A00YE,Vegetables and vegetable products,0.014591288979999999,7.964736999999999e-4
parsley fresh herbs,slow cooker beef stew,bbc,0.01,A00YE,Vegetables and vegetable products,0.007295644489999999,3.9823684999999996e-4
parsley fresh herbs,tofu scramble 0,bbc,0.01,A00YE,Vegetables and vegetable products,0.007295644489999999,3.9823684999999996e-4
sweet pepper red,beef goulash,bbc,0.18649175412293856,A00JA,Vegetables and vegetable products,0.7137738785552324,0.034682917732983515
sweet pepper red,broiled vegetable sandwiches,allrecipes,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
sweet pepper red,Nicoise salad,alberheijn,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
sweet pepper red,Quiche with Onions and Roasted Bell Peppers,kochbar,0.34,A00JA,Vegetables and vegetable products,1.30130750204,0.0632317074
sweet pepper red,Rice with tofu and sunflower seeds,kochbar,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
sweet pepper red,salt pepper tofu,bbc,0.34,A00JA,Vegetables and vegetable products,1.30130750204,0.0632317074
sweet pepper red,sweet sour tofu,bbc,0.085,A00JA,Vegetables and vegetable products,0.32532687551,0.01580792685
sweet pepper red,Veggie Vitamin Cick,kochbar,0.17,A00JA,Vegetables and vegetable products,0.65065375102,0.0316158537
beef sirloin,beef tips and merlot gravy with beef and onion rice,allrecipes,0.45359,A049S,Meat and meat products,15.4409486986853,26.7028203891691
garlic powder,beef tips and merlot gravy with beef and onion rice,allrecipes,0.014992503748125937,A042Z,"Seasoning, sauces and condiments",NA,NA
garlic powder,crispy tofu,bbc,0.00125,A042Z,"Seasoning, sauces and condiments",NA,NA
garlic powder,kens texas chili,allrecipes,0.00125,A042Z,"Seasoning, sauces and condiments",NA,NA
garlic powder,marinated chicken pita sandwich,allrecipes,6.25e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
garlic powder,Vegan Tofu Kebab,alberheijn,6.25e-4,A042Z,"Seasoning, sauces and condiments",NA,NA
garlic powder,Vegetarian minced tofu,alberheijn,0.0025,A042Z,"Seasoning, sauces and condiments",NA,NA
parsley dried,beef tips and merlot gravy with beef and onion rice,allrecipes,6.000000000000001e-4,A00YE,Vegetables and vegetable products,4.377386694e-4,2.3894211e-5
parsley dried,kellys pressure cooker beef stew,allrecipes,0.0017991004497751124,A00YE,Vegetables and vegetable products,0.001312559728335832,7.16468095952024e-5
parsley dried,Potato soup,kochbar,3.7500000000000003e-5,A00YE,Vegetables and vegetable products,2.73586668375e-5,1.4933881875e-6
rice white long grain,beef tips and merlot gravy with beef and onion rice,allrecipes,0.196,A001D,Grains and grain-based products,0.208188632988,0.154665898492
rice white long grain,hearty sausage soup,allrecipes,0.147,A001D,Grains and grain-based products,0.15614147474099999,0.11599942386899999
rice white long grain,Rice with tofu and sunflower seeds,kochbar,0.3,A001D,Grains and grain-based products,0.3186560709,0.23673351809999998
beetroot,beetroot hummus crispy chickpea sub sandwich,bbc,0.631578947368421,A00QG,Vegetables and vegetable products,0.3245015077894737,0.20981340126315787
beetroot,Roasted chicory with beet and pear,alberheijn,0.2631578947368421,A00QG,Vegetables and vegetable products,0.13520896157894735,0.08742225052631578
chick pea canned,beetroot hummus crispy chickpea sub sandwich,bbc,0.8,A01BB,"Legumes, nuts, oilseeds and spices",0.9825644512,0.44826699440000006
chick pea canned,cabbage soup,bbc,0.4,A01BB,"Legumes, nuts, oilseeds and spices",0.4912822256,0.22413349720000003
chick pea canned,hearty sausage soup,allrecipes,0.4536,A01BB,"Legumes, nuts, oilseeds and spices",0.5571140438304,0.25416738582480003
cress fresh herbs,beetroot hummus crispy chickpea sub sandwich,bbc,0.0134,A00ND,Vegetables and vegetable products,0.0038402314826000003,1.9714341300000002e-4
cress fresh herbs,egg cress club sandwich,bbc,0.006600000000000001,A00ND,Vegetables and vegetable products,0.0018914572974000005,9.710048700000002e-5
pesto vegan,beetroot hummus crispy chickpea sub sandwich,bbc,0.08995502248875561,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.45448425002633713,0.7027132013981445
salad rocket,beetroot hummus crispy chickpea sub sandwich,bbc,0.022695,A00LM,Vegetables and vegetable products,0.0060307600521,3.0510935589e-4
salad rocket,Mozarella french toast arugula salad,kochbar,0.15,A00LM,Vegetables and vegetable products,0.039859617,0.0020165853
salad rocket,Pasta salad,alberheijn,0.04,A00LM,Vegetables and vegetable products,0.0106292312,5.3775608e-4
salad rocket,Peach arugula,kochbar,0.1,A00LM,Vegetables and vegetable products,0.026573078,0.0013443902
salad rocket,ploughmans sandwich,bbc,0.0085,A00LM,Vegetables and vegetable products,0.00225871163,1.1427316700000002e-4
salad rocket,Trout sandwich,kochbar,0.075,A00LM,Vegetables and vegetable products,0.0199298085,0.00100829265
spinach,beetroot hummus crispy chickpea sub sandwich,bbc,0.00804,A00MJ,Vegetables and vegetable products,0.00524647574136,0.00795595818552
spinach,"Orzo with turkey, spinach and goat cheese",alberheijn,0.6,A00MJ,Vegetables and vegetable products,0.39152804039999994,0.5937282227999999
spinach,Pancake pie with spinach,alberheijn,1.5,A00MJ,Vegetables and vegetable products,0.9788201009999999,1.484320557
spinach,"Wholemeal sandwich with red onion, spinach and cottage cheese",alberheijn,0.2,A00MJ,Vegetables and vegetable products,0.1305093468,0.1979094076
chili sauce,Beijing Soup,kochbar,0.050194902548725634,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.13269622460503916,0.006767902696551103
chili sauce,Rice with tofu and sunflower seeds,kochbar,0.00279,Composite ingredient not in SHARP,"Seasoning, sauces and condiments",0.007375698484296761,3.761825915499655e-4
corn flour,Beijing Soup,kochbar,0.009745127436281859,A002Q,Grains and grain-based products,0.00966723226461769,0.020517800658170916
corn flour,crispy tofu,bbc,0.029235382308845575,A002Q,Grains and grain-based products,0.02900169679385307,0.06155340197451274
corn flour,mapo tofu,bbc,0.00325,A002Q,Grains and grain-based products,0.00322402196025,0.0068426865195
corn flour,salt pepper tofu,bbc,0.019490254872563718,A002Q,Grains and grain-based products,0.01933446452923538,0.04103560131634183
corn flour,slow cooker beef stew,bbc,0.0065,A002Q,Grains and grain-based products,0.0064480439205,0.013685373039
mushroom dried,Beijing Soup,kochbar,0.02,A00TY,Vegetables and vegetable products,0.675000929,0.00151543386
pork tenderloin,Beijing Soup,kochbar,0.1,A01RG,Meat and meat products,1.210137371,1.8909090910000002
sesame oil,Beijing Soup,kochbar,0.04259370314842579,A036T,Animal and vegetable fats and oils and primary derivatives thereof,0.1324981127254273,0.45499603599850075
sesame oil,Noodles with sprouts and green onion,kochbar,0.014197901049475263,A036T,Animal and vegetable fats and oils and primary derivatives thereof,0.04416603757514243,0.1516653453328336
sesame oil,Tofu with orange-ginger beans,alberheijn,0.014197901049475263,A036T,Animal and vegetable fats and oils and primary derivatives thereof,0.04416603757514243,0.1516653453328336
sesame oil,Veggie Vitamin Cick,kochbar,0.05679160419790105,A036T,Animal and vegetable fats and oils and primary derivatives thereof,0.17666415030056973,0.6066613813313344
cookies amarettini,biscuit tortoni,allrecipes,0.14175,Composite ingredient not in SHARP,"Sugar and similar, confectionery and water-based sweet desserts",0.3087623332687455,1.0007154645180698
cream whipped 37 %,biscuit tortoni,allrecipes,0.24500000000000002,A02ML,Milk and dairy products,2.6171497016,2.5561797758000004
cream whipped 37 %,Chocolate puffs,alberheijn,0.375,A02ML,Milk and dairy products,4.00584138,3.9125200650000003
cream whipped 37 %,chocolate supreme pie,allrecipes,0.2268,A02ML,Milk and dairy products,2.422732866624,2.3662921353120003
cream whipped 37 %,chocolate trifle,allrecipes,0.5670000000000001,A02ML,Milk and dairy products,6.0568321665600005,5.915730338280001
cream whipped 37 %,Monchou cake,alberheijn,0.25,A02ML,Milk and dairy products,2.67056092,2.60834671
cream whipped 37 %,Rice flan,alberheijn,0.375,A02ML,Milk and dairy products,4.00584138,3.9125200650000003
cream whipped 37 %,Spicy chocolate milk,alberheijn,0.24500000000000002,A02ML,Milk and dairy products,2.6171497016,2.5561797758000004
cream whipped 37 %,Strawberry and kiwi cake,alberheijn,0.25,A02ML,Milk and dairy products,2.67056092,2.60834671
ice cream vanilla,biscuit tortoni,allrecipes,0.9460000000000001,A02ML,Milk and dairy products,10.10540252128,9.869983950640002
spirits 40 vol-% alcohol dark rum,biscuit tortoni,allrecipes,0.04497751124437781,A03PJ,Alcoholic beverages,0.05814002856071964,0.040193537766116935
spirits 40 vol-% alcohol dark rum,"Chocolate cherry cake, quick and easy",kochbar,0.04497751124437781,A03PJ,Alcoholic beverages,0.05814002856071964,0.040193537766116935
lemon,Blueberry pancakes,kochbar,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
lemon,Breton butter biscuits,alberheijn,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
lemon,Courgette salad,alberheijn,0.075,A01BY,Fruit and fruit products,0.036611646375,0.0461576034
lemon,"Orzo with turkey, spinach and goat cheese",alberheijn,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
lemon,raw vegan broccoli salad,bbc,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
lemon,Rhubarb crumble cake,kochbar,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
lemon,vegan lemon cake,bbc,0.15,A01BY,Fruit and fruit products,0.07322329275,0.0923152068
beef bottom round,broccoli beef i,allrecipes,0.45359,A049S,Meat and meat products,15.4409486986853,26.7028203891691
broccoli,broccoli beef i,allrecipes,0.46942,A00FN,Vegetables and vegetable products,0.46265614787448,0.52768973972526
broccoli,easy broccoli salad,allrecipes,0.680385,A00FN,Vegetables and vegetable products,0.67058136247194,0.7648421106109051
broccoli,raw vegan broccoli salad,bbc,0.3,A00FN,Vegetables and vegetable products,0.29567731319999996,0.3372394059
broccoli,salt pepper tofu,bbc,0.115,A00FN,Vegetables and vegetable products,0.11334297006,0.12927510559500002
broccoli,soup maker broccoli and stilton soup,bbc,0.46,A00FN,Vegetables and vegetable products,0.45337188024,0.5171004223800001
bread white,broiled vegetable sandwiches,allrecipes,0.27,A004X,Grains and grain-based products,0.26088157971000003,0.8934753095100001
bread white,french onion soup,bbc,0.18,A004X,Grains and grain-based products,0.17392105314,0.59565020634
bread white,Mozarella french toast arugula salad,kochbar,0.27,A004X,Grains and grain-based products,0.26088157971000003,0.8934753095100001
bread white,Speculoos sandwich with pear and walnuts,alberheijn,0.18,A004X,Grains and grain-based products,0.17392105314,0.59565020634
cheese american,broiled vegetable sandwiches,allrecipes,0.06,A031A,Milk and dairy products,0.7133171340000001,0.7011235955999999
chocolate white,Brownies with white chocolate,alberheijn,0.2,A034P,"Sugar and similar, confectionery and water-based sweet desserts",1.0105581984,1.3175019288
chocolate white,easy chocolate cake,bbc,0.025,A034P,"Sugar and similar, confectionery and water-based sweet desserts",0.1263197748,0.1646877411
chocolate white,Marmer cake,alberheijn,0.1,A034P,"Sugar and similar, confectionery and water-based sweet desserts",0.5052790992,0.6587509644
chocolate white,White chocolate and cherry cake,alberheijn,0.2,A034P,"Sugar and similar, confectionery and water-based sweet desserts",1.0105581984,1.3175019288
chocolate white,White chocolate cake,kochbar,0.25,A034P,"Sugar and similar, confectionery and water-based sweet desserts",1.263197748,1.646877411
cabbage savoy,cabbage soup,bbc,1.25,A00GB,Vegetables and vegetable products,0.5783024075,0.40152608125
ham cured,cabbage soup,bbc,0.07,A022T,Meat and meat products,0.7171719177,1.1064772726
ham cured,Peach arugula,kochbar,0.15,A022T,Meat and meat products,1.5367969664999999,2.371022727
paprika powder smoked,cabbage soup,bbc,0.0023000000000000004,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder smoked,crispy tofu,bbc,0.0011500000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
paprika powder smoked,tofu scramble 0,bbc,0.0011500000000000002,A042Z,"Seasoning, sauces and condiments",NA,NA
chocolate milk,Cake with Milka Chocolate Hearts,kochbar,0.325,A034J,"Sugar and similar, confectionery and water-based sweet desserts",1.948057647575,2.5558621656750002
chocolate milk,easy chocolate cake,bbc,0.125,A034J,"Sugar and similar, confectionery and water-based sweet desserts",0.749252941375,0.983023909875
chocolate milk,Marmer cake,alberheijn,0.05,A034J,"Sugar and similar, confectionery and water-based sweet desserts",0.29970117655,0.39320956395
beef calf liver,Calf liver with onion venetian style,kochbar,0.5,A01XG,Meat and meat products,17.020821335,29.434974745
vinegar wine,Calf liver with onion venetian style,kochbar,0.04497751124437781,A044M,"Seasoning, sauces and condiments",NA,NA
honey,cardamom biscuits,allrecipes,0.11319000000000001,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.13378736336658004,0.13131707435847
honey,charred onion whipped feta flatbreads,bbc,0.04197901049475263,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.049617997445277374,0.04870183622788606
honey,Chili Cabbage with Smoked Tofu and Mango,kochbar,0.020989505247376316,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.024808998722638687,0.02435091811394303
honey,epic summer salad,bbc,0.014,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.016547602148000003,0.016242062382
honey,ma lipos apricot glazed turkey with roasted onion and shallot gravy,allrecipes,0.020989505247376316,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.024808998722638687,0.02435091811394303
honey,Pancakes with apple and bacon,kochbar,0.08395802098950526,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.09923599489055475,0.09740367245577213
honey,Roasted chicory with beet and pear,alberheijn,0.020989505247376316,A033J,"Sugar and similar, confectionery and water-based sweet desserts",0.024808998722638687,0.02435091811394303
milk powder nonfat,cardamom biscuits,allrecipes,0.12250000000000001,A02PL,Milk and dairy products,0.9511661120675001,0.9417504435675
rapeseed oil,cardamom biscuits,allrecipes,0.04259370314842579,A036V,Animal and vegetable fats and oils and primary derivatives thereof,0.1324981127254273,0.45499603599850075
rapeseed oil,coffee crusted beef tenderloin steak,allrecipes,0.014197901049475263,A036V,Animal and vegetable fats and oils and primary derivatives thereof,0.04416603757514243,0.1516653453328336
rapeseed oil,epic summer salad,bbc,0.0947,A036V,Animal and vegetable fats and oils and primary derivatives thereof,0.2945874706262,1.0116078533700001
