FoodID,Food,Foodgroup,unit,g
03.431,"Ham, smoke-cured, Gilde","Meat products, sandwich meats",g,100
03.430,"Ham, smoke-cured, Strandaskinke, Grilstad","Meat products, sandwich meats",g,100
03.323,"Ham, turkey, smoked","Meat products, sandwich meats",g,100
03.322,"Ham, turkey, with spices","Meat products, sandwich meats",g,100
03.214,"Lamb, roll","Meat products, sandwich meats",g,100
03.289,"Liver paste, canned","Meat products, sandwich meats",g,100
03.434,"Liver paste, canned, Stabburet","Meat products, sandwich meats",g,100
03.438,"Liver paste, chicken","Meat products, sandwich meats",g,100
03.437,"Liver paste, chicken, canned, Stabburet","Meat products, sandwich meats",g,100
03.436,"Liver paste, chicken, roasted, Prior","Meat products, sandwich meats",g,100
03.469,"Liver paste, coarse, Danish type, Stryhns","Meat products, sandwich meats",g,100
03.157,"Liver paste, oven-baked","Meat products, sandwich meats",g,100
03.432,"Liver paste, oven-baked, Gilde","Meat products, sandwich meats",g,100
03.433,"Liver paste, oven-baked, Mills","Meat products, sandwich meats",g,100
03.468,"Liver paste, oven-baked, Vita","Meat products, sandwich meats",g,100
03.471,"Liver paste, Stabburet","Meat products, sandwich meats",g,100
03.470,"Liver paste, unspecified","Meat products, sandwich meats",g,100
03.134,"Meat loaf, baked","Meat products, sandwich meats",g,100
03.105,"Pork loin, smoked","Meat products, sandwich meats",g,100
03.353,"Pork, roll, sliced","Meat products, sandwich meats",g,100
03.354,"Roast beef, cold cuts, sliced","Meat products, sandwich meats",g,100
03.164,"Sausage, bologna","Meat products, sandwich meats",g,100
03.423,"Sausage, bologna, Folkets","Meat products, sandwich meats",g,100
03.202,"Sausage, bologna, lean, Gilde","Meat products, sandwich meats",g,100
03.422,"Sausage, bologna, Nordfjord","Meat products, sandwich meats",g,100
03.424,"Sausage, bologna, X-tra","Meat products, sandwich meats",g,100
03.166,"Sausage, fermented, Stabbur","Meat products, sandwich meats",g,100
03.163,"Sausage, salami","Meat products, sandwich meats",g,100
03.429,"Sausage, salami, Danish, First Price","Meat products, sandwich meats",g,100
03.427,"Sausage, salami, Danish, Tulip","Meat products, sandwich meats",g,100
03.426,"Sausage, salami, Gilde spesialsalami","Meat products, sandwich meats",g,100
03.425,"Sausage, salami, Grilstad jubelsalami","Meat products, sandwich meats",g,100
03.428,"Sausage, salami, lean, Gilde","Meat products, sandwich meats",g,100
03.103,"Smoked picnic shoulder, Bayonne","Meat products, sandwich meats",g,100
03.155,"Veal, roll","Meat products, sandwich meats",g,100
03.310,"Burger, double, with bread, cheese, lettuce, dressing etc, fast food restaurant",Dishes with poultry or meat,g,100
03.311,"Burger, extra large, with bread, cheese etc, fast food restaurant",Dishes with poultry or meat,g,100
03.308,"Burger, single, with bread, dressing etc, fast food restaurant",Dishes with poultry or meat,g,100
03.256,"Casserole, with beef, tomato, sour cream",Dishes with poultry or meat,g,100
03.302,"Casserole, with chicken, tomato, onion and mushroom",Dishes with poultry or meat,g,100
03.464,"Casserole, with reindeer meat, vegetables and potatoes, home-made",Dishes with poultry or meat,g,100
03.309,"Cheese burger, single, with bread, cheese, dressing etc, fast food restaurant",Dishes with poultry or meat,g,100
03.312,"Chicken burger, breaded, fried, with bread, lettuce, dressing etc, fast food restaurant",Dishes with poultry or meat,g,100
03.307,"Chicken nuggets, deep fried, fast food restaurant",Dishes with poultry or meat,g,100
03.320,"Chicken nuggets, deep fried, industrially made",Dishes with poultry or meat,g,100
03.462,Chili con carne,Dishes with poultry or meat,g,100
03.317,"Hash, with potato, meat, onion, frozen, industrially made",Dishes with poultry or meat,g,100
03.466,"Hen stew, meat and vegetables, in sauce",Dishes with poultry or meat,g,100
03.251,"Lamb and cabbage stew, fårikål",Dishes with poultry or meat,g,100
03.257,"Lamb stew, meat and vegetables, in sauce",Dishes with poultry or meat,g,100
03.254,"Lasagne, with minced meat",Dishes with poultry or meat,g,100
03.315,"Lasagne, with minced meat, frozen, industrially made",Dishes with poultry or meat,g,100
03.250,"Moussaka, with minced meat",Dishes with poultry or meat,g,100
03.463,"Pasta bolognese, home-made",Dishes with poultry or meat,g,100
03.313,"Pasta dish, with turkey and cheese sauce, frozen, industrially made",Dishes with poultry or meat,g,100
03.314,"Pasta, with meat sauce, Bolognese, frozen, industrially made",Dishes with poultry or meat,g,100
03.467,"Sausages, baked with rolls",Dishes with poultry or meat,g,100
03.321,"Schnitzel, chicken, with cheese, breaded, raw",Dishes with poultry or meat,g,100
03.465,Shephard's pie,Dishes with poultry or meat,g,100
03.326,"Soup, with meat, potatoes and vegetables, canned",Dishes with poultry or meat,g,100
03.288,"Stew, with beef (10 % fat), potatoes and vegetables",Dishes with poultry or meat,g,100
04.117,"Char, raw","Fatty fish, raw",g,100
04.120,"Conger eel, raw","Fatty fish, raw",g,100
04.111,"Dogfish, raw","Fatty fish, raw",g,100
04.049,"Eel, raw","Fatty fish, raw",g,100
04.324,"Halibut, Atlantic, farmed, raw","Fatty fish, raw",g,100
04.014,"Halibut, Atlantic, raw","Fatty fish, raw",g,100
04.309,"Halibut, Atlantic, slices, smoked, raw","Fatty fish, raw",g,100
04.325,"Halibut, Atlantic, unspecified, raw","Fatty fish, raw",g,100
04.001,"Halibut, Greenland, raw/smoked","Fatty fish, raw",g,100
04.031,"Herring, summer, raw","Fatty fish, raw",g,100
04.032,"Herring, winter, raw","Fatty fish, raw",g,100
04.023,"Mackerel, autumn, wild, raw","Fatty fish, raw",g,100
04.022,"Mackerel, May-June, raw","Fatty fish, raw",g,100
04.220,"Salmon, farmed, raw","Fatty fish, raw",g,100
04.015,"Salmon, ocean, raw","Fatty fish, raw",g,100
04.003,"Sprat, raw","Fatty fish, raw",g,100
04.256,"Trout, farmed, raw","Fatty fish, raw",g,100
04.047,"Trout, ocean, raw","Fatty fish, raw",g,100
04.234,"Char, fried without fat","Fatty fish, prepared",g,100
04.235,"Char, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.050,"Eel, smoked","Fatty fish, prepared",g,100
04.223,"Halibut Atlantic, fillet, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.222,"Halibut, Atlantic, slices, simmered","Fatty fish, prepared",g,100
04.310,"Herring, cured, soaked in water","Fatty fish, prepared",g,100
04.033,"Herring, in spicy marinade","Fatty fish, prepared",g,100
04.123,"Herring, smoked, Bøkling","Fatty fish, prepared",g,100
04.243,"Herring, summer, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.242,"Herring, summer, simmered","Fatty fish, prepared",g,100
04.245,"Herring, winter, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.244,"Herring, winter, simmered","Fatty fish, prepared",g,100
04.311,"Mackerel, cold smoked","Fatty fish, prepared",g,100
04.228,"Mackerel, July-September, fried in fat","Fatty fish, prepared",g,100
04.227,"Mackerel, July-September, simmered","Fatty fish, prepared",g,100
04.230,"Mackerel, May-June, fried in fat","Fatty fish, prepared",g,100
04.229,"Mackerel, May-June, simmered","Fatty fish, prepared",g,100
04.024,"Mackerel, warm smoked","Fatty fish, prepared",g,100
04.255,"Salmon fillet, dry salted, with sugar and spices","Fatty fish, prepared",g,100
04.226,"Salmon, farmed, slices, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.225,"Salmon, farmed, slices, simmered","Fatty fish, prepared",g,100
04.343,"Salmon, fillet, pan-fried","Fatty fish, prepared",g,100
04.342,"Salmon, fillet, roasted","Fatty fish, prepared",g,100
04.224,"Salmon, ocean, simmered","Fatty fish, prepared",g,100
04.018,"Salmon, smoked","Fatty fish, prepared",g,100
04.260,"Trout fillet, smoked","Fatty fish, prepared",g,100
04.257,"Trout, farmed, simmered","Fatty fish, prepared",g,100
04.267,"Trout, farmed, slices, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.259,"Trout, sea, rolled in flour, fried in fat","Fatty fish, prepared",g,100
04.317,"Trout, sea, simmered","Fatty fish, prepared",g,100
04.341,"Alaska pollock, raw","Lean fish, raw",g,100
04.211,"Angler fish, raw","Lean fish, raw",g,100
04.115,"Blue ling, raw","Lean fish, raw",g,100
04.037,"Catfish, raw","Lean fish, raw",g,100
04.326,"Cod, farmed, raw","Lean fish, raw",g,100
04.042,"Cod, lightly salted, slices, raw","Lean fish, raw",g,100
04.039,"Cod, slices, raw","Lean fish, raw",g,100
04.327,"Cod, unspecified, raw","Lean fish, raw",g,100
04.038,"Cod, wild, raw","Lean fish, raw",g,100
04.004,"Cusk, tusk, raw","Lean fish, raw",g,100
04.118,"Dover sole, raw","Lean fish, raw",g,100
04.008,"Garfish, raw","Lean fish, raw",g,100
04.110,"Haddock, raw","Lean fish, raw",g,100
04.011,"Haddock, slices, smoked, raw","Lean fish, raw",g,100
04.113,"Lemon sole, raw","Lean fish, raw",g,100
04.019,"Ling, raw","Lean fish, raw",g,100
04.344,"Pangasius, raw","Lean fish, raw",g,100
04.048,"Perch, raw","Lean fish, raw",g,100
04.006,"Pike northern, raw","Lean fish, raw",g,100
04.005,"Plaice, raw","Lean fish, raw",g,100
04.021,"Pollack, raw","Lean fish, raw",g,100
04.116,"Porbeagle, mackerel shark, raw","Lean fish, raw",g,100
04.030,"Powan, raw","Lean fish, raw",g,100
04.046,"Redfish, cured, raw","Lean fish, raw",g,100
04.045,"Redfish, raw","Lean fish, raw",g,100
04.029,"Saithe, raw","Lean fish, raw",g,100
04.119,"Skate (ray), raw","Lean fish, raw",g,100
04.043,"Tuna, raw","Lean fish, raw",g,100
04.112,"Turbot, raw","Lean fish, raw",g,100
04.009,"Whiting, raw","Lean fish, raw",g,100
04.250,"Angler fish, fillet, simmered","Lean fish, prepared",g,100
04.247,"Catfish, fillet, rolled in flour, fried in fat","Lean fish, prepared",g,100
04.246,"Catfish, fillet, simmered","Lean fish, prepared",g,100
04.348,"Cod, breaded, industrially made, Findus Steketorsk","Lean fish, prepared",g,100
04.306,"Cod, breaded, pre-fried, baked without fat","Lean fish, prepared",g,100
04.281,"Cod, breaded, pre-fried, filled, baked without fat","Lean fish, prepared",g,100
04.284,"Cod, breaded, pre-fried, fried in fat","Lean fish, prepared",g,100
04.252,"Cod, cured, simmered","Lean fish, prepared",g,100
04.282,"Cod, filled, breaded, pre-fried, fried in fat","Lean fish, prepared",g,100
04.203,"Cod, filled, pre-fried, frozen","Lean fish, prepared",g,100
04.346,"Cod, fillet, pan-fried","Lean fish, prepared",g,100
04.345,"Cod, fillet, roasted","Lean fish, prepared",g,100
04.251,"Cod, fillet, rolled in breadcrumbs, fried in fat","Lean fish, prepared",g,100
04.070,"Cod, fillet, rolled in breadcrumbs, raw","Lean fish, prepared",g,100
04.249,"Cod, fillet, rolled in flour, fried in fat","Lean fish, prepared",g,100
04.347,"Cod, fillet, simmered","Lean fish, prepared",g,100
04.248,"Cod, slices, simmered","Lean fish, prepared",g,100
04.253,"Cod, split, salted and dried","Lean fish, prepared",g,100
04.020,"Fish, alkaline cured, dried, Lutefisk","Lean fish, prepared",g,100
04.314,"Fish, dried, alkaline cured, simmered","Lean fish, prepared",g,100
04.218,"Haddock, simmered","Lean fish, prepared",g,100
04.221,"Haddock, smoked, slices, simmered","Lean fish, prepared",g,100
04.278,"Plaice, filled, breaded, pre-fried, baked without fat","Lean fish, prepared",g,100
04.279,"Plaice, filled, breaded, pre-fried, fried in fat","Lean fish, prepared",g,100
04.200,"Plaice, filled, pre-fried, frozen","Lean fish, prepared",g,100
04.233,"Plaice, fillet, rolled in breadcrumbs, fried in fat","Lean fish, prepared",g,100
04.068,"Plaice, fillet, rolled in breadcrumbs, raw","Lean fish, prepared",g,100
04.232,"Plaice, fillet, rolled in flour, fried in fat","Lean fish, prepared",g,100
04.231,"Plaice, fillet, simmered","Lean fish, prepared",g,100
04.261,"Redfish, cured, slices, simmered","Lean fish, prepared",g,100
04.266,"Redfish, fillet, simmered","Lean fish, prepared",g,100
04.351,"Saithe, breaded, industrially made","Lean fish, prepared",g,100
04.349,"Saithe, breaded, industrially made, First Price","Lean fish, prepared",g,100
04.350,"Saithe, breaded, industrially made, Lerøy","Lean fish, prepared",g,100
04.241,"Saithe, fillet, rolled in breadcrumbs, fried in fat","Lean fish, prepared",g,100
04.069,"Saithe, fillet, rolled in breadcrumbs, raw","Lean fish, prepared",g,100
04.237,"Saithe, fillet, rolled in flour, fried in butter","Lean fish, prepared",g,100
04.320,"Saithe, fillet, rolled in flour, fried in fat","Lean fish, prepared",g,100
04.280,"Saithe, fillet, rolled in flour, fried in fat, fried onions included","Lean fish, prepared",g,100
04.238,"Saithe, fillet, rolled in flour, fried in hard margarine","Lean fish, prepared",g,100
04.239,"Saithe, fillet, rolled in flour, fried in soft margarine","Lean fish, prepared",g,100
04.240,"Saithe, fillet, rolled in flour, fried in soy oil","Lean fish, prepared",g,100
04.071,"Saithe, fillet, rolled in flour, with fried onion, frozen, industrially made","Lean fish, prepared",g,100
04.236,"Saithe, simmered","Lean fish, prepared",g,100
04.041,"Stockfish, dried fish","Lean fish, prepared",g,100
04.086,"Anchovy fillets, canned","Fish products, sandwich fish",g,100
04.087,"Caviar spread, cod roe","Fish products, sandwich fish",g,100
04.089,"Caviar, capelin roe","Fish products, sandwich fish",g,100
04.307,"Caviar, cod roe with mayonnaise","Fish products, sandwich fish",g,100
04.373,"Caviar, polar","Fish products, sandwich fish",g,100
04.100,"Cod roe, compressed, canned","Fish products, sandwich fish",g,100
04.079,"Fish balls, canned, drained","Fish products, sandwich fish",g,100
04.210,"Fish balls, refrigerated","Fish products, sandwich fish",g,100
04.061,"Fish cakes, industrially made","Fish products, sandwich fish",g,100
04.356,"Fish cakes, industrially made, Coop","Fish products, sandwich fish",g,100
04.355,"Fish cakes, industrially made, Fiskemannen","Fish products, sandwich fish",g,100
04.354,"Fish cakes, industrially made, Godehav","Fish products, sandwich fish",g,100
04.353,"Fish cakes, industrially made, Lofoten","Fish products, sandwich fish",g,100
04.352,"Fish fingers, pre-fried, industrially made, Findus","Fish products, sandwich fish",g,100
04.274,"Fish paté, lean fish","Fish products, sandwich fish",g,100
04.275,"Fish paté, salmon","Fish products, sandwich fish",g,100
04.273,"Fish patties, herring","Fish products, sandwich fish",g,100
04.360,"Fish patties, industrially made","Fish products, sandwich fish",g,100
04.359,"Fish patties, industrially made, Berggren","Fish products, sandwich fish",g,100
04.358,"Fish patties, industrially made, Fiskemannen","Fish products, sandwich fish",g,100
04.357,"Fish patties, industrially made, Godehav","Fish products, sandwich fish",g,100
04.062,"Fish patties, lean fish","Fish products, sandwich fish",g,100
04.271,"Fish patties, mackerel","Fish products, sandwich fish",g,100
04.268,"Fish patties, saithe","Fish products, sandwich fish",g,100
04.272,"Fish patties, salmon","Fish products, sandwich fish",g,100
04.269,"Fish pudding, with cream","Fish products, sandwich fish",g,100
04.270,"Fish, lean, minced, milk added, raw","Fish products, sandwich fish",g,100
04.289,"Herring, pickled, cured, marinated, drained","Fish products, sandwich fish",g,100
04.290,"Herring, pickled, drained","Fish products, sandwich fish",g,100
04.287,"Herring, pickled, marinated, with mayonnaise and sour cream","Fish products, sandwich fish",g,100
04.288,"Herring, pickled, marinated, with mustard sauce","Fish products, sandwich fish",g,100
04.329,"Mackerel fillet, in tomato sauce, 50 %","Fish products, sandwich fish",g,100
04.328,"Mackerel fillet, in tomato sauce, 60 % mackerel, canned","Fish products, sandwich fish",g,100
04.097,"Mackerel fillet, in tomato sauce, 70 % mackerel, canned","Fish products, sandwich fish",g,100
04.101,"Roe paste, canned","Fish products, sandwich fish",g,100
04.286,"Saithe, in oil, canned, drained","Fish products, sandwich fish",g,100
04.330,"Salmon spread, 70 % salmon, Stabbur-Laks","Fish products, sandwich fish",g,100
04.322,"Sprat in oil, drained, canned","Fish products, sandwich fish",g,100
04.321,"Sprat in tomato sauce, canned","Fish products, sandwich fish",g,100
04.366,"Surimi, LobNobs","Fish products, sandwich fish",g,100
04.108,"Tuna in water, drained, canned","Fish products, sandwich fish",g,100
04.106,"Tuna, in jelly, canned","Fish products, sandwich fish",g,100
04.285,"Tuna, in oil, canned","Fish products, sandwich fish",g,100
04.107,"Tuna, in oil, drained, canned","Fish products, sandwich fish",g,100
04.296,"Casserole, with cod and tomato","Fish products, prepared",g,100
04.295,"Casserole, with saithe, onion and sweet pepper sauce","Fish products, prepared",g,100
04.323,"Fish burger, breaded, fried, with bread, cheese, sauce, fast food restaurant","Fish products, prepared",g,100
04.304,"Fish fingers, pre-fried, fried in butter","Fish products, prepared",g,100
04.319,"Fish fingers, pre-fried, fried in fat","Fish products, prepared",g,100
04.276,"Fish fingers, pre-fried, fried in hard margarine","Fish products, prepared",g,100
04.303,"Fish fingers, pre-fried, fried in soft margarine","Fish products, prepared",g,100
04.305,"Fish fingers, pre-fried, fried in soy oil","Fish products, prepared",g,100
04.365,"Fish gratin, industrially made","Fish products, prepared",g,100
04.363,"Fish gratin, industrially made, Coop X-tra Fiskegrateng","Fish products, prepared",g,100
04.362,"Fish gratin, industrially made, Enghav Fiskegrateng med makaroni","Fish products, prepared",g,100
04.361,"Fish gratin, industrially made, Findus Familiens fiskegrateng","Fish products, prepared",g,100
04.364,"Fish gratin, industrially made, First Price Fiskegrateng med makaroni","Fish products, prepared",g,100
04.292,"Fish gratin, with egg and macaroni, baked","Fish products, prepared",g,100
04.291,"Fish gratin, with egg, baked","Fish products, prepared",g,100
04.293,"Fish gratin, with egg, baked, industrially made","Fish products, prepared",g,100
04.297,"Fish in aspic, with fish pudding and shrimps","Fish products, prepared",g,100
04.301,"Herring salad, with potatoes","Fish products, prepared",g,100
04.332,"Sashimi, halibut, Atlantic","Fish products, prepared",g,100
04.331,"Sashimi, salmon","Fish products, prepared",g,100
04.333,"Sashimi, tuna","Fish products, prepared",g,100
04.277,"Shrimp, battered, pre-fried, fried in soy oil","Fish products, prepared",g,100
